settimana,regione,canale,campagna,spesa,impressioni,clic,conversioni_piattaforma
2024-01-01,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,16.47,666,3,0
2024-01-01,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,300.75,8355,73,2
2024-01-01,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,218.62,7926,42,1
2024-01-01,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,82.94,4691,17,0
2024-01-01,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,137.78,5997,27,0
2024-01-01,Marche,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,26.52,733,6,0
2024-01-01,Marche,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,33.24,1166,7,0
2024-01-01,Marche,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,23.38,1291,5,0
2024-01-01,Marche,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,18.12,734,3,0
2024-01-01,Molise,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,6.28,177,1,0
2024-01-01,Molise,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,6.97,262,2,0
2024-01-01,Molise,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,3.02,174,1,0
2024-01-01,Molise,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,3.19,137,1,0
2024-01-01,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,105.22,3078,27,1
2024-01-01,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,131.85,4440,26,1
2024-01-01,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,38.04,2116,7,0
2024-01-01,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,44.39,1796,9,0
2024-01-01,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,126.04,3794,27,1
2024-01-01,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,164.11,6019,32,1
2024-01-01,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,20.55,1189,4,0
2024-01-01,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,36.84,1573,7,0
2024-01-01,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,25.56,729,6,0
2024-01-01,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,42.89,1552,9,0
2024-01-01,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,11.59,622,2,0
2024-01-01,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,33.53,1407,6,0
2024-01-01,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,83.41,2387,21,0
2024-01-01,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,118.93,4406,27,0
2024-01-01,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,34.77,2035,8,0
2024-01-01,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,35.29,1481,6,0
2024-01-01,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,65.23,1955,18,0
2024-01-01,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,84.07,2981,19,0
2024-01-01,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,41.52,2187,7,0
2024-01-01,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,30.57,1234,5,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,14.03,408,4,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,19.89,700,4,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,7.04,411,2,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,9.95,415,2,0
2024-01-01,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,20.67,611,6,0
2024-01-01,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,25.00,863,5,0
2024-01-01,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,7.18,393,1,0
2024-01-01,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,7.50,305,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,2.51,74,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,3.14,108,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,0.98,55,0,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,0.99,40,0,0
2024-01-01,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,106.17,3006,23,1
2024-01-01,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,148.87,5290,30,1
2024-01-01,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,41.93,2299,8,0
2024-01-01,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,58.06,2515,11,0
2024-01-08,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,17.44,541,5,0
2024-01-08,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,43.20,1504,8,0
2024-01-08,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,8.84,478,2,0
2024-01-08,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,19.48,881,4,0
2024-01-08,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,14.17,406,3,0
2024-01-08,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,19.59,685,4,0
2024-01-08,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,5.01,275,1,0
2024-01-08,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,5.61,228,1,0
2024-01-08,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,21.73,675,5,0
2024-01-08,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,63.78,2206,13,1
2024-01-08,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,19.95,1136,4,0
2024-01-08,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,22.69,957,4,0
2024-01-08,Campania,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,96.69,2890,22,1
2024-01-08,Campania,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,265.16,9764,61,3
2024-01-08,Campania,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,66.72,3753,13,0
2024-01-08,Campania,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,75.64,3241,15,0
2024-01-08,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,104.70,3105,26,1
2024-01-08,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,171.57,5995,35,1
2024-01-08,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,35.10,2025,8,0
2024-01-08,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,52.36,2141,10,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,32.56,915,7,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,40.69,1471,8,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,8.78,496,2,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,23.74,963,4,0
2024-01-08,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,76.00,2258,18,1
2024-01-08,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,164.87,5866,35,2
2024-01-08,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,75.78,4260,15,0
2024-01-08,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,88.34,3681,14,1
2024-01-08,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,37.84,1110,8,0
2024-01-08,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,88.96,3210,18,1
2024-01-08,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,19.24,1123,4,0
2024-01-08,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,18.39,767,3,0
2024-01-08,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,331.22,9675,80,5
2024-01-08,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,240.13,8509,54,2
2024-01-08,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,87.96,4961,16,1
2024-01-08,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,145.10,5588,28,1
2024-01-08,Marche,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,34.62,978,9,0
2024-01-08,Marche,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,33.39,1220,8,0
2024-01-08,Marche,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,21.81,1177,4,0
2024-01-08,Marche,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,20.24,850,4,0
2024-01-08,Molise,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,7.47,226,2,0
2024-01-08,Molise,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,7.78,283,2,0
2024-01-08,Molise,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,3.58,192,1,0
2024-01-08,Molise,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,3.65,156,1,0
2024-01-08,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,122.68,3708,31,2
2024-01-08,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,166.20,6151,39,1
2024-01-08,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,45.98,2699,10,0
2024-01-08,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,59.16,2501,11,0
2024-01-08,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,142.61,3979,33,1
2024-01-08,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,160.71,5626,32,1
2024-01-08,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,22.91,1271,4,0
2024-01-08,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,50.62,2092,11,0
2024-01-08,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,36.51,1054,9,0
2024-01-08,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,49.18,1712,10,0
2024-01-08,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,11.10,618,2,0
2024-01-08,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,38.76,1544,7,0
2024-01-08,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,94.09,2744,26,1
2024-01-08,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,173.36,6119,37,1
2024-01-08,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,36.50,1994,7,0
2024-01-08,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,41.87,1769,8,0
2024-01-08,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,66.93,1989,17,1
2024-01-08,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,85.17,3052,20,1
2024-01-08,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,49.31,2613,9,0
2024-01-08,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,30.67,1248,6,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,16.51,488,4,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,21.38,775,4,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,9.89,582,2,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,11.11,459,2,0
2024-01-08,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,22.52,661,6,0
2024-01-08,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,34.07,1194,7,0
2024-01-08,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,7.62,408,1,0
2024-01-08,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,8.29,345,2,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,2.62,78,1,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,3.20,115,1,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,1.16,63,0,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,1.35,58,0,0
2024-01-08,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,109.50,3401,26,1
2024-01-08,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,171.28,6084,38,1
2024-01-08,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,46.59,2566,9,0
2024-01-08,Veneto,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,62.62,2690,12,0
2024-01-15,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,24.37,710,6,0
2024-01-15,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,51.45,1823,10,1
2024-01-15,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,6.78,371,1,0
2024-01-15,Abruzzo,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,14.60,612,2,0
2024-01-15,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,13.35,405,3,0
2024-01-15,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,18.69,667,4,0
2024-01-15,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,3.55,194,1,0
2024-01-15,Basilicata,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,4.26,178,1,0
2024-01-15,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,22.40,694,6,0
2024-01-15,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,60.23,2248,13,1
2024-01-15,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,15.98,907,3,0
2024-01-15,Calabria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,17.33,739,3,0
2024-01-15,Campania,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,124.84,3840,32,2
2024-01-15,Campania,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,232.64,8506,50,4
2024-01-15,Campania,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,51.23,2944,11,0
2024-01-15,Campania,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,54.56,2213,11,0
2024-01-15,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,107.84,3234,24,1
2024-01-15,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,164.03,6043,38,2
2024-01-15,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,31.52,1750,6,0
2024-01-15,Emilia-Romagna,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,46.09,1881,9,0
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,32.95,988,8,1
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,39.44,1424,9,0
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,7.11,399,1,0
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,19.39,843,4,0
2024-01-15,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,87.37,2603,22,2
2024-01-15,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,221.56,8331,54,3
2024-01-15,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,59.14,3198,11,1
2024-01-15,Lazio,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,66.84,2907,15,0
2024-01-15,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,38.86,1201,11,1
2024-01-15,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,92.97,3409,19,1
2024-01-15,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,11.74,664,2,0
2024-01-15,Liguria,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,17.58,694,4,0
2024-01-15,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,290.41,8442,65,5
2024-01-15,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,250.58,8567,51,4
2024-01-15,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,74.66,4118,15,1
2024-01-15,Lombardia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,123.85,5083,23,1
2024-01-15,Marche,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,33.81,983,8,1
2024-01-15,Marche,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,34.67,1265,8,0
2024-01-15,Marche,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,16.70,918,3,0
2024-01-15,Marche,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,17.95,769,3,0
2024-01-15,Molise,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,7.58,218,2,0
2024-01-15,Molise,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,7.43,268,1,0
2024-01-15,Molise,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,2.75,157,1,0
2024-01-15,Molise,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,3.42,144,1,0
2024-01-15,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,104.29,3292,25,2
2024-01-15,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,134.59,4897,32,2
2024-01-15,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,35.81,1906,7,0
2024-01-15,Piemonte,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,53.29,2210,10,0
2024-01-15,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,128.07,3940,27,2
2024-01-15,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,197.49,6736,45,2
2024-01-15,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,17.80,1021,3,0
2024-01-15,Puglia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,42.47,1705,6,0
2024-01-15,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,29.33,847,7,0
2024-01-15,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,56.09,1915,11,1
2024-01-15,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,10.67,592,2,0
2024-01-15,Sardegna,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,28.78,1181,5,0
2024-01-15,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,84.33,2391,20,1
2024-01-15,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,187.07,6662,47,2
2024-01-15,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,23.05,1264,5,0
2024-01-15,Sicilia,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,35.17,1428,6,0
2024-01-15,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,75.13,2197,19,1
2024-01-15,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,99.39,3363,20,1
2024-01-15,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,41.53,2432,8,0
2024-01-15,Toscana,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,32.99,1431,7,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,16.64,491,4,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_SPONSORED_CONTENT,26.46,965,5,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_TEXT_ADS,7.66,436,2,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,RND_IT_LINKEDIN_VIDEO_EMPLOYER,8.87,361,2,0
2024-01-15,Umbria,LinkedIn Ads,RND_IT_LINKEDIN_LEAD_GEN_FORMS,22.68,672,6,0
