settimana,regione,canale,campagna,spesa,impressioni,clic,conversioni_piattaforma
2024-01-08,Trentino-Alto Adige,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,13.85,1762,39,1
2024-01-08,Trentino-Alto Adige,Altre job board,RND_IT_CAREERJET_CPC,4.53,514,14,1
2024-01-08,Trentino-Alto Adige,Altre job board,RND_IT_TALENT_COM_FEED,3.84,391,8,1
2024-01-08,Trentino-Alto Adige,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,11.73,968,15,2
2024-01-08,Umbria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,8.33,1014,21,0
2024-01-08,Umbria,Altre job board,RND_IT_CAREERJET_CPC,2.95,333,9,0
2024-01-08,Umbria,Altre job board,RND_IT_TALENT_COM_FEED,2.68,257,6,0
2024-01-08,Umbria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,4.96,393,7,0
2024-01-08,Valle d'Aosta,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,1.54,188,4,0
2024-01-08,Valle d'Aosta,Altre job board,RND_IT_CAREERJET_CPC,0.74,81,2,0
2024-01-08,Valle d'Aosta,Altre job board,RND_IT_TALENT_COM_FEED,0.64,67,2,0
2024-01-08,Valle d'Aosta,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,1.21,103,2,0
2024-01-08,Veneto,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,71.83,8792,182,4
2024-01-08,Veneto,Altre job board,RND_IT_CAREERJET_CPC,46.83,5118,129,4
2024-01-08,Veneto,Altre job board,RND_IT_TALENT_COM_FEED,16.79,1697,43,1
2024-01-08,Veneto,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,93.39,7849,147,10
2024-01-15,Abruzzo,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,9.62,1190,23,1
2024-01-15,Abruzzo,Altre job board,RND_IT_CAREERJET_CPC,8.22,920,23,1
2024-01-15,Abruzzo,Altre job board,RND_IT_TALENT_COM_FEED,5.45,564,13,1
2024-01-15,Abruzzo,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,13.57,1182,21,2
2024-01-15,Basilicata,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,3.69,468,8,0
2024-01-15,Basilicata,Altre job board,RND_IT_CAREERJET_CPC,2.14,230,6,0
2024-01-15,Basilicata,Altre job board,RND_IT_TALENT_COM_FEED,2.54,253,6,0
2024-01-15,Basilicata,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,8.20,649,11,1
2024-01-15,Calabria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,23.40,2847,62,1
2024-01-15,Calabria,Altre job board,RND_IT_CAREERJET_CPC,12.55,1374,38,1
2024-01-15,Calabria,Altre job board,RND_IT_TALENT_COM_FEED,7.04,741,19,1
2024-01-15,Calabria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,13.93,1200,22,2
2024-01-15,Campania,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,46.32,6045,121,4
2024-01-15,Campania,Altre job board,RND_IT_CAREERJET_CPC,33.41,3684,86,5
2024-01-15,Campania,Altre job board,RND_IT_TALENT_COM_FEED,18.31,1931,45,3
2024-01-15,Campania,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,37.24,3076,54,8
2024-01-15,Emilia-Romagna,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,45.39,5939,115,2
2024-01-15,Emilia-Romagna,Altre job board,RND_IT_CAREERJET_CPC,19.12,1945,51,1
2024-01-15,Emilia-Romagna,Altre job board,RND_IT_TALENT_COM_FEED,19.86,1981,46,2
2024-01-15,Emilia-Romagna,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,59.66,4964,89,5
2024-01-15,Friuli-Venezia Giulia,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,14.24,1796,40,1
2024-01-15,Friuli-Venezia Giulia,Altre job board,RND_IT_CAREERJET_CPC,6.16,691,19,0
2024-01-15,Friuli-Venezia Giulia,Altre job board,RND_IT_TALENT_COM_FEED,6.58,653,15,0
2024-01-15,Friuli-Venezia Giulia,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,10.66,890,18,1
2024-01-15,Lazio,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,46.66,5726,128,2
2024-01-15,Lazio,Altre job board,RND_IT_CAREERJET_CPC,28.02,3113,80,2
2024-01-15,Lazio,Altre job board,RND_IT_TALENT_COM_FEED,34.03,3489,83,2
2024-01-15,Lazio,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,51.37,4447,79,5
2024-01-15,Liguria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,15.21,1895,39,1
2024-01-15,Liguria,Altre job board,RND_IT_CAREERJET_CPC,6.89,747,21,1
2024-01-15,Liguria,Altre job board,RND_IT_TALENT_COM_FEED,7.33,714,17,1
2024-01-15,Liguria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,11.63,976,18,1
2024-01-15,Lombardia,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,95.99,12271,258,3
2024-01-15,Lombardia,Altre job board,RND_IT_CAREERJET_CPC,68.32,7418,194,3
2024-01-15,Lombardia,Altre job board,RND_IT_TALENT_COM_FEED,35.04,3621,90,2
2024-01-15,Lombardia,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,63.07,5264,95,6
2024-01-15,Marche,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,15.01,1818,30,1
2024-01-15,Marche,Altre job board,RND_IT_CAREERJET_CPC,11.24,1274,34,1
2024-01-15,Marche,Altre job board,RND_IT_TALENT_COM_FEED,8.23,830,21,1
2024-01-15,Marche,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,11.32,931,17,1
2024-01-15,Molise,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,2.34,297,6,0
2024-01-15,Molise,Altre job board,RND_IT_CAREERJET_CPC,1.53,171,4,0
2024-01-15,Molise,Altre job board,RND_IT_TALENT_COM_FEED,1.51,150,4,0
2024-01-15,Molise,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,3.56,301,6,0
2024-01-15,Piemonte,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,47.58,5581,101,2
2024-01-15,Piemonte,Altre job board,RND_IT_CAREERJET_CPC,17.88,1935,57,1
2024-01-15,Piemonte,Altre job board,RND_IT_TALENT_COM_FEED,21.55,2071,47,1
2024-01-15,Piemonte,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,29.85,2411,42,2
2024-01-15,Puglia,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,42.91,5368,104,2
2024-01-15,Puglia,Altre job board,RND_IT_CAREERJET_CPC,32.65,3672,87,2
2024-01-15,Puglia,Altre job board,RND_IT_TALENT_COM_FEED,14.51,1461,35,1
2024-01-15,Puglia,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,34.23,3060,55,3
2024-01-15,Sardegna,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,13.84,1782,33,1
2024-01-15,Sardegna,Altre job board,RND_IT_CAREERJET_CPC,6.80,797,19,1
2024-01-15,Sardegna,Altre job board,RND_IT_TALENT_COM_FEED,7.13,683,13,1
2024-01-15,Sardegna,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,19.18,1535,27,2
2024-01-15,Sicilia,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,52.71,6701,130,2
2024-01-15,Sicilia,Altre job board,RND_IT_CAREERJET_CPC,34.70,3838,88,2
2024-01-15,Sicilia,Altre job board,RND_IT_TALENT_COM_FEED,31.73,3312,80,2
2024-01-15,Sicilia,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,24.75,1992,36,2
2024-01-15,Toscana,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,36.44,4516,96,2
2024-01-15,Toscana,Altre job board,RND_IT_CAREERJET_CPC,33.02,3606,105,2
2024-01-15,Toscana,Altre job board,RND_IT_TALENT_COM_FEED,23.53,2300,51,2
2024-01-15,Toscana,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,39.11,3184,55,4
2024-01-15,Trentino-Alto Adige,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,10.71,1360,31,1
2024-01-15,Trentino-Alto Adige,Altre job board,RND_IT_CAREERJET_CPC,3.73,429,12,0
2024-01-15,Trentino-Alto Adige,Altre job board,RND_IT_TALENT_COM_FEED,4.53,454,10,1
2024-01-15,Trentino-Alto Adige,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,12.07,1001,15,3
2024-01-15,Umbria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,5.50,679,12,0
2024-01-15,Umbria,Altre job board,RND_IT_CAREERJET_CPC,2.76,307,9,0
2024-01-15,Umbria,Altre job board,RND_IT_TALENT_COM_FEED,3.14,316,8,0
2024-01-15,Umbria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,6.30,494,8,1
2024-01-15,Valle d'Aosta,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,1.54,196,4,0
2024-01-15,Valle d'Aosta,Altre job board,RND_IT_CAREERJET_CPC,0.74,81,2,0
2024-01-15,Valle d'Aosta,Altre job board,RND_IT_TALENT_COM_FEED,0.76,74,2,0
2024-01-15,Valle d'Aosta,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,1.62,132,2,0
2024-01-15,Veneto,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,60.14,7265,147,3
2024-01-15,Veneto,Altre job board,RND_IT_CAREERJET_CPC,55.29,6509,184,5
2024-01-15,Veneto,Altre job board,RND_IT_TALENT_COM_FEED,20.85,2189,51,2
2024-01-15,Veneto,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,70.94,5809,108,7
2024-01-22,Abruzzo,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,9.14,1183,25,1
2024-01-22,Abruzzo,Altre job board,RND_IT_CAREERJET_CPC,7.81,885,23,1
2024-01-22,Abruzzo,Altre job board,RND_IT_TALENT_COM_FEED,6.07,620,16,1
2024-01-22,Abruzzo,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,13.32,1115,21,2
2024-01-22,Basilicata,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,3.76,473,9,0
2024-01-22,Basilicata,Altre job board,RND_IT_CAREERJET_CPC,2.10,230,6,0
2024-01-22,Basilicata,Altre job board,RND_IT_TALENT_COM_FEED,2.28,226,6,0
2024-01-22,Basilicata,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,6.73,543,9,1
2024-01-22,Calabria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,22.17,2868,60,1
2024-01-22,Calabria,Altre job board,RND_IT_CAREERJET_CPC,13.86,1559,41,1
2024-01-22,Calabria,Altre job board,RND_IT_TALENT_COM_FEED,7.21,709,17,1
2024-01-22,Calabria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,16.49,1429,29,2
2024-01-22,Campania,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,54.47,6642,127,5
2024-01-22,Campania,Altre job board,RND_IT_CAREERJET_CPC,29.73,3317,90,4
2024-01-22,Campania,Altre job board,RND_IT_TALENT_COM_FEED,15.38,1511,35,3
2024-01-22,Campania,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,40.78,3318,64,7
2024-01-22,Emilia-Romagna,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,48.00,5653,123,2
2024-01-22,Emilia-Romagna,Altre job board,RND_IT_CAREERJET_CPC,15.24,1711,36,1
2024-01-22,Emilia-Romagna,Altre job board,RND_IT_TALENT_COM_FEED,21.02,2181,53,2
2024-01-22,Emilia-Romagna,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,47.67,3954,69,4
2024-01-22,Friuli-Venezia Giulia,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,16.87,2029,42,1
2024-01-22,Friuli-Venezia Giulia,Altre job board,RND_IT_CAREERJET_CPC,4.76,530,14,0
2024-01-22,Friuli-Venezia Giulia,Altre job board,RND_IT_TALENT_COM_FEED,7.87,819,18,1
2024-01-22,Friuli-Venezia Giulia,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,9.21,752,14,1
2024-01-22,Lazio,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,44.32,5531,127,2
2024-01-22,Lazio,Altre job board,RND_IT_CAREERJET_CPC,23.94,2782,77,2
2024-01-22,Lazio,Altre job board,RND_IT_TALENT_COM_FEED,29.14,2880,64,2
2024-01-22,Lazio,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,43.90,3865,60,4
2024-01-22,Liguria,Altre job board,RND_IT_BAKECA_LAVORO_ANNUNCI,17.12,2149,40,1
2024-01-22,Liguria,Altre job board,RND_IT_CAREERJET_CPC,6.73,734,18,1
2024-01-22,Liguria,Altre job board,RND_IT_TALENT_COM_FEED,8.05,817,19,1
2024-01-22,Liguria,Altre job board,RND_IT_TROVOLAVORO_SPONSORED,11.87,958,18,2
