settimana,regione,canale,campagna,spesa,impressioni,clic,conversioni_piattaforma
2024-01-01,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,44.18,901,43,2
2024-01-01,Molise,Google Ads,AZ_IT_GOOGLE_DISPLAY,9.43,1497,9,0
2024-01-01,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,7.05,239,18,0
2024-01-01,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,23.76,430,23,1
2024-01-01,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,13.79,311,14,1
2024-01-01,Piemonte,Google Ads,AZ_IT_GOOGLE_DISPLAY,88.38,14533,83,1
2024-01-01,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,106.22,3597,276,3
2024-01-01,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,449.84,8435,444,10
2024-01-01,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,143.98,2961,144,4
2024-01-01,Puglia,Google Ads,AZ_IT_GOOGLE_DISPLAY,123.54,20769,134,1
2024-01-01,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,107.93,3659,296,3
2024-01-01,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,246.76,4594,238,6
2024-01-01,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,215.70,4468,230,7
2024-01-01,Sardegna,Google Ads,AZ_IT_GOOGLE_DISPLAY,36.04,6030,39,0
2024-01-01,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,45.57,1431,116,2
2024-01-01,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,116.88,2190,115,4
2024-01-01,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,46.63,961,40,2
2024-01-01,Sicilia,Google Ads,AZ_IT_GOOGLE_DISPLAY,131.09,22071,135,2
2024-01-01,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,108.20,3459,244,5
2024-01-01,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,392.60,6545,280,16
2024-01-01,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,206.82,4273,203,10
2024-01-01,Toscana,Google Ads,AZ_IT_GOOGLE_DISPLAY,82.74,13386,77,1
2024-01-01,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,94.45,3335,254,4
2024-01-01,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,176.91,3384,188,6
2024-01-01,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,134.44,2807,138,6
2024-01-01,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_DISPLAY,36.00,6052,35,0
2024-01-01,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,25.02,808,57,1
2024-01-01,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,48.63,901,44,2
2024-01-01,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,29.82,638,27,1
2024-01-01,Umbria,Google Ads,AZ_IT_GOOGLE_DISPLAY,18.17,2974,18,0
2024-01-01,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,35.03,1189,88,1
2024-01-01,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,73.54,1436,78,2
2024-01-01,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,33.57,708,31,1
2024-01-01,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_DISPLAY,3.89,662,4,0
2024-01-01,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,3.60,117,9,0
2024-01-01,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,7.52,134,6,0
2024-01-01,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,3.64,78,3,0
2024-01-01,Veneto,Google Ads,AZ_IT_GOOGLE_DISPLAY,138.77,21524,129,1
2024-01-01,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,133.30,4454,254,3
2024-01-01,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,237.52,4090,208,6
2024-01-01,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,185.70,3990,178,6
2024-01-08,Abruzzo,Google Ads,AZ_IT_GOOGLE_DISPLAY,35.01,5784,36,0
2024-01-08,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,40.23,1316,115,1
2024-01-08,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,86.69,1577,76,2
2024-01-08,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,43.34,909,40,1
2024-01-08,Basilicata,Google Ads,AZ_IT_GOOGLE_DISPLAY,12.03,2011,11,0
2024-01-08,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,24.35,825,64,1
2024-01-08,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,46.71,842,44,1
2024-01-08,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,26.02,548,24,1
2024-01-08,Calabria,Google Ads,AZ_IT_GOOGLE_DISPLAY,57.18,9915,56,1
2024-01-08,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,69.25,2318,167,3
2024-01-08,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,108.42,2010,103,4
2024-01-08,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,44.37,955,46,3
2024-01-08,Campania,Google Ads,AZ_IT_GOOGLE_DISPLAY,203.96,34082,204,3
2024-01-08,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,167.67,5514,469,7
2024-01-08,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,541.18,10157,521,21
2024-01-08,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,253.41,5103,199,17
2024-01-08,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_DISPLAY,163.55,27412,182,3
2024-01-08,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,198.68,6414,469,12
2024-01-08,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,224.26,4067,188,11
2024-01-08,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,142.87,3200,134,11
2024-01-08,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_DISPLAY,45.02,7587,48,1
2024-01-08,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,29.58,994,75,2
2024-01-08,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,83.77,1512,75,4
2024-01-08,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,34.64,711,33,3
2024-01-08,Lazio,Google Ads,AZ_IT_GOOGLE_DISPLAY,161.63,27952,168,3
2024-01-08,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,117.41,3771,273,7
2024-01-08,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,430.80,7955,393,19
2024-01-08,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,315.64,6507,304,20
2024-01-08,Liguria,Google Ads,AZ_IT_GOOGLE_DISPLAY,25.85,4260,26,1
2024-01-08,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,45.14,1524,128,2
2024-01-08,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,97.30,1756,91,5
2024-01-08,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,46.35,931,39,3
2024-01-08,Lombardia,Google Ads,AZ_IT_GOOGLE_DISPLAY,366.79,58558,349,5
2024-01-08,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,387.76,13944,1038,14
2024-01-08,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,945.33,17013,910,36
2024-01-08,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,297.90,5986,280,16
2024-01-08,Marche,Google Ads,AZ_IT_GOOGLE_DISPLAY,34.93,5543,36,0
2024-01-08,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,53.05,1840,139,2
2024-01-08,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,91.06,1707,86,4
2024-01-08,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,46.04,987,49,2
2024-01-08,Molise,Google Ads,AZ_IT_GOOGLE_DISPLAY,11.58,1969,12,0
2024-01-08,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,6.96,237,19,0
2024-01-08,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,31.19,589,27,2
2024-01-08,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,16.16,360,16,1
2024-01-08,Piemonte,Google Ads,AZ_IT_GOOGLE_DISPLAY,113.66,19070,125,1
2024-01-08,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,110.58,3677,287,4
2024-01-08,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,471.29,8848,446,15
2024-01-08,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,126.91,2599,109,6
2024-01-08,Puglia,Google Ads,AZ_IT_GOOGLE_DISPLAY,132.09,21846,119,2
2024-01-08,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,122.95,3860,288,5
2024-01-08,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,274.48,4965,294,9
2024-01-08,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,206.17,4340,207,9
2024-01-08,Sardegna,Google Ads,AZ_IT_GOOGLE_DISPLAY,35.32,5783,33,0
2024-01-08,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,49.53,1585,128,2
2024-01-08,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,119.23,2029,113,5
2024-01-08,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,44.53,934,47,2
2024-01-08,Sicilia,Google Ads,AZ_IT_GOOGLE_DISPLAY,121.71,20396,125,2
2024-01-08,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,131.40,4549,402,7
2024-01-08,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,427.13,7732,306,19
2024-01-08,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,209.90,4504,190,12
2024-01-08,Toscana,Google Ads,AZ_IT_GOOGLE_DISPLAY,100.33,16827,104,2
2024-01-08,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,117.06,3810,292,5
2024-01-08,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,206.77,3674,185,8
2024-01-08,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,185.57,4123,186,10
2024-01-08,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_DISPLAY,31.08,5255,37,0
2024-01-08,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,31.48,1027,78,1
2024-01-08,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,51.58,934,50,2
2024-01-08,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,34.21,745,36,2
2024-01-08,Umbria,Google Ads,AZ_IT_GOOGLE_DISPLAY,22.91,3691,19,0
2024-01-08,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,39.45,1308,99,1
2024-01-08,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,81.95,1460,72,3
2024-01-08,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,34.94,723,33,2
2024-01-08,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_DISPLAY,3.78,597,4,0
2024-01-08,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,5.27,170,14,0
2024-01-08,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,7.73,140,7,0
2024-01-08,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,4.44,94,4,0
2024-01-08,Veneto,Google Ads,AZ_IT_GOOGLE_DISPLAY,164.16,26611,159,2
2024-01-08,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,145.15,4660,335,5
2024-01-08,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,301.63,5313,261,8
2024-01-08,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,209.12,4439,206,8
2024-01-15,Abruzzo,Google Ads,AZ_IT_GOOGLE_DISPLAY,36.58,5849,36,0
2024-01-15,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,43.16,1436,106,1
2024-01-15,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,80.06,1400,73,2
2024-01-15,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,45.10,939,39,1
2024-01-15,Basilicata,Google Ads,AZ_IT_GOOGLE_DISPLAY,12.93,2064,14,0
2024-01-15,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,28.10,911,61,1
2024-01-15,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,49.22,928,43,1
2024-01-15,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,30.11,607,25,1
2024-01-15,Calabria,Google Ads,AZ_IT_GOOGLE_DISPLAY,73.28,12788,81,1
2024-01-15,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,82.85,2700,186,4
2024-01-15,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,115.16,2033,110,5
2024-01-15,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,58.52,1190,47,4
2024-01-15,Campania,Google Ads,AZ_IT_GOOGLE_DISPLAY,191.47,29742,158,3
2024-01-15,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,165.27,5380,389,6
2024-01-15,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,617.22,11222,559,23
2024-01-15,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,281.13,6059,295,14
2024-01-15,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_DISPLAY,160.10,27059,180,3
2024-01-15,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,210.73,7134,533,14
2024-01-15,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,202.79,3793,177,11
2024-01-15,Emilia-Romagna,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,156.33,3379,143,11
2024-01-15,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_DISPLAY,41.84,7163,48,1
2024-01-15,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,40.39,1337,113,2
2024-01-15,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,70.42,1315,71,4
2024-01-15,Friuli-Venezia Giulia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,36.08,747,34,3
2024-01-15,Lazio,Google Ads,AZ_IT_GOOGLE_DISPLAY,148.78,25531,156,2
2024-01-15,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,139.76,4634,361,7
2024-01-15,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,407.92,7594,339,19
2024-01-15,Lazio,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,381.19,8004,375,27
2024-01-15,Liguria,Google Ads,AZ_IT_GOOGLE_DISPLAY,26.90,4521,24,0
2024-01-15,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,48.42,1643,115,3
2024-01-15,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,83.62,1534,74,5
2024-01-15,Liguria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,56.79,1226,56,5
2024-01-15,Lombardia,Google Ads,AZ_IT_GOOGLE_DISPLAY,336.48,58301,346,5
2024-01-15,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,409.26,13584,967,17
2024-01-15,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,790.97,14694,705,30
2024-01-15,Lombardia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,405.90,8024,369,23
2024-01-15,Marche,Google Ads,AZ_IT_GOOGLE_DISPLAY,29.71,5216,32,0
2024-01-15,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,56.08,1854,152,2
2024-01-15,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,95.38,1806,104,4
2024-01-15,Marche,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,48.72,1001,46,2
2024-01-15,Molise,Google Ads,AZ_IT_GOOGLE_DISPLAY,11.43,1888,12,0
2024-01-15,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,7.81,264,21,0
2024-01-15,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,30.92,569,27,1
2024-01-15,Molise,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,20.64,456,21,1
2024-01-15,Piemonte,Google Ads,AZ_IT_GOOGLE_DISPLAY,117.41,19831,104,2
2024-01-15,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,122.08,4151,312,5
2024-01-15,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,439.83,7556,321,15
2024-01-15,Piemonte,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,174.41,3666,156,7
2024-01-15,Puglia,Google Ads,AZ_IT_GOOGLE_DISPLAY,123.00,21285,121,2
2024-01-15,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,129.83,4308,313,5
2024-01-15,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,263.53,4716,226,9
2024-01-15,Puglia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,206.08,4148,176,8
2024-01-15,Sardegna,Google Ads,AZ_IT_GOOGLE_DISPLAY,37.34,6062,39,1
2024-01-15,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,54.26,1813,147,3
2024-01-15,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,112.17,2082,107,4
2024-01-15,Sardegna,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,56.87,1189,53,3
2024-01-15,Sicilia,Google Ads,AZ_IT_GOOGLE_DISPLAY,143.58,23754,158,3
2024-01-15,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,128.65,4188,292,8
2024-01-15,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,491.31,8765,462,25
2024-01-15,Sicilia,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,211.67,4545,203,15
2024-01-15,Toscana,Google Ads,AZ_IT_GOOGLE_DISPLAY,85.25,13941,86,1
2024-01-15,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,129.39,4202,324,6
2024-01-15,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,184.28,3513,204,7
2024-01-15,Toscana,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,194.57,3744,174,12
2024-01-15,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_DISPLAY,40.57,6855,44,1
2024-01-15,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,44.70,1524,133,2
2024-01-15,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,45.67,829,46,2
2024-01-15,Trentino-Alto Adige,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,37.63,788,38,2
2024-01-15,Umbria,Google Ads,AZ_IT_GOOGLE_DISPLAY,21.15,3324,21,0
2024-01-15,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,33.66,1137,87,1
2024-01-15,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,83.76,1527,77,3
2024-01-15,Umbria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,37.11,764,35,2
2024-01-15,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_DISPLAY,4.05,704,5,0
2024-01-15,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,5.67,192,14,0
2024-01-15,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,7.76,146,7,0
2024-01-15,Valle d'Aosta,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,5.25,104,4,0
2024-01-15,Veneto,Google Ads,AZ_IT_GOOGLE_DISPLAY,169.02,28621,173,2
2024-01-15,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,151.73,5100,394,5
2024-01-15,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,367.14,6639,370,11
2024-01-15,Veneto,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,244.83,5113,195,9
2024-01-22,Abruzzo,Google Ads,AZ_IT_GOOGLE_DISPLAY,58.17,9866,61,1
2024-01-22,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,36.44,1216,88,1
2024-01-22,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,88.84,1624,79,3
2024-01-22,Abruzzo,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,38.19,792,34,1
2024-01-22,Basilicata,Google Ads,AZ_IT_GOOGLE_DISPLAY,17.40,2695,15,0
2024-01-22,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,21.01,715,48,1
2024-01-22,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,58.79,1098,52,1
2024-01-22,Basilicata,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,24.49,510,21,1
2024-01-22,Calabria,Google Ads,AZ_IT_GOOGLE_DISPLAY,83.61,13501,85,1
2024-01-22,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,66.97,2295,181,4
2024-01-22,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_GENERICA,152.51,2650,129,6
2024-01-22,Calabria,Google Ads,AZ_IT_GOOGLE_SEARCH_LOCALE,61.16,1261,54,3
2024-01-22,Campania,Google Ads,AZ_IT_GOOGLE_DISPLAY,233.25,40613,222,4
2024-01-22,Campania,Google Ads,AZ_IT_GOOGLE_SEARCH_BRAND,160.16,5484,444,8
