settimana,regione,canale,campagna,spesa,impressioni,clic,conversioni_piattaforma
2024-01-01,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,346.39,9623,84,2
2024-01-01,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,251.79,9128,49,1
2024-01-01,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,95.53,5403,19,0
2024-01-01,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,158.69,6908,31,0
2024-01-01,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,30.54,844,7,0
2024-01-01,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,38.29,1343,9,0
2024-01-01,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,26.93,1487,5,0
2024-01-01,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,20.87,845,4,0
2024-01-01,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,7.24,204,2,0
2024-01-01,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,8.03,301,2,0
2024-01-01,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,3.48,200,1,0
2024-01-01,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,3.67,157,1,0
2024-01-01,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,121.19,3545,32,1
2024-01-01,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,151.85,5114,29,1
2024-01-01,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,43.82,2437,8,0
2024-01-01,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,51.13,2069,11,0
2024-01-01,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,145.16,4370,31,1
2024-01-01,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,189.01,6932,37,1
2024-01-01,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,23.66,1370,5,0
2024-01-01,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,42.44,1812,8,0
2024-01-01,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,29.44,840,7,0
2024-01-01,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,49.40,1787,10,0
2024-01-01,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,13.34,716,2,0
2024-01-01,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,38.62,1620,7,0
2024-01-01,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,96.07,2750,24,0
2024-01-01,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,136.98,5075,31,0
2024-01-01,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,40.04,2344,9,0
2024-01-01,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,40.65,1706,7,0
2024-01-01,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,75.13,2252,20,0
2024-01-01,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,96.82,3434,22,0
2024-01-01,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,47.82,2519,8,0
2024-01-01,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,35.21,1421,6,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,16.16,469,4,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,22.91,806,4,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,8.11,474,2,0
2024-01-01,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,11.46,477,2,0
2024-01-01,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,23.81,704,7,0
2024-01-01,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,28.79,994,6,0
2024-01-01,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,8.27,452,2,0
2024-01-01,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,8.64,352,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,2.89,85,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,3.61,125,1,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,1.12,63,0,0
2024-01-01,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,1.14,46,0,0
2024-01-01,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,122.28,3462,27,1
2024-01-01,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,171.46,6093,35,1
2024-01-01,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,48.29,2648,9,0
2024-01-01,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,66.87,2897,13,0
2024-01-08,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,18.52,574,6,0
2024-01-08,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,45.86,1596,9,1
2024-01-08,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,9.39,507,2,0
2024-01-08,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,20.68,936,4,0
2024-01-08,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,15.05,431,4,0
2024-01-08,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,20.80,727,4,0
2024-01-08,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,5.32,292,1,0
2024-01-08,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,5.96,243,1,0
2024-01-08,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,23.07,717,6,0
2024-01-08,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,67.71,2341,14,1
2024-01-08,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,21.18,1205,4,0
2024-01-08,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,24.08,1016,5,0
2024-01-08,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,102.64,3068,23,1
2024-01-08,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,281.47,10364,65,3
2024-01-08,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,70.82,3983,14,0
2024-01-08,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,80.29,3440,16,0
2024-01-08,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,111.14,3295,27,1
2024-01-08,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,182.12,6363,38,1
2024-01-08,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,37.26,2149,9,0
2024-01-08,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,55.59,2272,11,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,34.57,971,8,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,43.20,1561,9,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,9.32,527,2,0
2024-01-08,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,25.20,1022,4,0
2024-01-08,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,80.67,2397,19,1
2024-01-08,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,175.01,6227,37,2
2024-01-08,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,80.44,4522,16,1
2024-01-08,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,93.77,3907,15,0
2024-01-08,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,40.17,1179,9,0
2024-01-08,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,94.43,3408,19,1
2024-01-08,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,20.42,1193,4,0
2024-01-08,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,19.52,814,3,0
2024-01-08,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,351.59,10270,85,5
2024-01-08,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,254.91,9032,57,2
2024-01-08,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,93.37,5266,16,1
2024-01-08,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,154.03,5932,29,1
2024-01-08,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,36.75,1039,9,0
2024-01-08,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,35.44,1295,9,0
2024-01-08,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,23.15,1249,4,0
2024-01-08,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,21.49,902,4,0
2024-01-08,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,7.93,239,2,0
2024-01-08,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,8.26,300,2,0
2024-01-08,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,3.80,204,1,0
2024-01-08,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,3.87,165,1,0
2024-01-08,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,130.23,3936,32,1
2024-01-08,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,176.43,6530,41,1
2024-01-08,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,48.81,2865,11,0
2024-01-08,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,62.80,2655,12,0
2024-01-08,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,151.38,4224,35,1
2024-01-08,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,170.59,5972,34,1
2024-01-08,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,24.32,1349,4,0
2024-01-08,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,53.73,2221,11,0
2024-01-08,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,38.75,1119,10,0
2024-01-08,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,52.20,1817,11,0
2024-01-08,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,11.78,656,2,0
2024-01-08,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,41.14,1639,7,0
2024-01-08,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,99.88,2912,28,1
2024-01-08,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,184.03,6496,39,1
2024-01-08,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,38.75,2116,7,0
2024-01-08,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,44.45,1877,8,0
2024-01-08,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,71.05,2111,18,1
2024-01-08,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,90.41,3240,21,1
2024-01-08,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,52.35,2774,10,0
2024-01-08,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,32.55,1325,6,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,17.52,518,4,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,22.69,823,5,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,10.50,618,2,0
2024-01-08,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,11.80,487,2,0
2024-01-08,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,23.90,701,6,0
2024-01-08,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,36.17,1267,8,0
2024-01-08,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,8.09,433,2,0
2024-01-08,Umbria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,8.80,367,2,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,2.78,83,1,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,3.40,122,1,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,1.23,66,0,0
2024-01-08,Valle d'Aosta,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,1.43,61,0,0
2024-01-08,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,116.23,3610,28,1
2024-01-08,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,181.81,6458,40,1
2024-01-08,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,49.45,2723,10,0
2024-01-08,Veneto,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,66.47,2856,13,0
2024-01-15,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,25.17,734,6,0
2024-01-15,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,53.13,1883,11,1
2024-01-15,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,7.00,384,1,0
2024-01-15,Abruzzo,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,15.07,632,2,0
2024-01-15,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,13.79,418,3,0
2024-01-15,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,19.30,689,4,0
2024-01-15,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,3.67,200,1,0
2024-01-15,Basilicata,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,4.40,184,1,0
2024-01-15,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,23.14,716,6,0
2024-01-15,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,62.21,2322,13,1
2024-01-15,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,16.50,937,3,0
2024-01-15,Calabria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,17.90,763,3,0
2024-01-15,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,128.94,3966,33,2
2024-01-15,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,240.28,8785,52,3
2024-01-15,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,52.91,3040,11,0
2024-01-15,Campania,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,56.35,2286,11,0
2024-01-15,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,111.38,3341,25,1
2024-01-15,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,169.42,6241,39,2
2024-01-15,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,32.55,1807,6,0
2024-01-15,Emilia-Romagna,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,47.60,1943,9,0
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,34.03,1020,8,1
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,40.74,1471,9,1
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,7.34,412,1,0
2024-01-15,Friuli-Venezia Giulia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,20.02,871,4,0
2024-01-15,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,90.24,2688,23,2
2024-01-15,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,228.84,8605,56,3
2024-01-15,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,61.09,3303,11,1
2024-01-15,Lazio,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,69.03,3003,15,0
2024-01-15,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,40.14,1240,11,1
2024-01-15,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,96.02,3521,20,1
2024-01-15,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,12.12,686,2,0
2024-01-15,Liguria,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,18.15,716,4,0
2024-01-15,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,299.95,8720,67,5
2024-01-15,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,258.81,8848,53,3
2024-01-15,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,77.11,4254,16,1
2024-01-15,Lombardia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,127.91,5250,24,1
2024-01-15,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,34.92,1015,8,1
2024-01-15,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,35.81,1307,8,0
2024-01-15,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,17.25,949,3,0
2024-01-15,Marche,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,18.54,794,4,0
2024-01-15,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,7.83,226,2,0
2024-01-15,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,7.67,277,2,0
2024-01-15,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,2.84,162,1,0
2024-01-15,Molise,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,3.53,149,1,0
2024-01-15,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,107.71,3400,26,2
2024-01-15,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,139.01,5057,33,1
2024-01-15,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,36.98,1968,7,0
2024-01-15,Piemonte,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,55.04,2283,11,0
2024-01-15,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,132.27,4069,28,2
2024-01-15,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,203.98,6957,46,2
2024-01-15,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,18.39,1054,3,0
2024-01-15,Puglia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,43.87,1761,7,0
2024-01-15,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,30.29,875,8,0
2024-01-15,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,57.93,1978,11,1
2024-01-15,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,11.02,612,2,0
2024-01-15,Sardegna,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,29.73,1220,5,0
2024-01-15,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,87.10,2469,21,1
2024-01-15,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,193.21,6881,48,2
2024-01-15,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,23.81,1305,5,0
2024-01-15,Sicilia,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,36.32,1475,6,0
2024-01-15,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,77.60,2269,20,1
2024-01-15,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,102.65,3473,20,1
2024-01-15,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_TEXT_ADS,42.89,2511,8,0
2024-01-15,Toscana,LinkedIn Ads,AZ_IT_LINKEDIN_VIDEO_EMPLOYER,34.07,1478,7,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_LEAD_GEN_FORMS,17.19,507,4,0
2024-01-15,Trentino-Alto Adige,LinkedIn Ads,AZ_IT_LINKEDIN_SPONSORED_CONTENT,27.33,997,5,0
